firm_id;is_synthetic;province;sector;nace_code;size_band;employee_band;operating_since;main_product_group;primary_packaging_material;export_orientation;import_dependency;data_maturity_score;bom_coverage_ratio;bom_matrix_vintage_year;sector_code_error_flag;data_source_type;generation_method;source_ids
SYN-FRM-000432;True;Gaziantep;ev_temizlik;C20.41;mikro;1-9;1998;Ev temizlik urunleri;plastik;0.4317;0.2088;0.4826;0.6758;2020;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000433;True;Kocaeli;kimya_boya;C20.3;mikro;1-9;2017;Kimyasal urunler ve boya;metal;0.3812;0.3943;0.02;0.3633;2023;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000434;True;Denizli;gida_icecek;C10-C11;kucuk;10-49;2019;Gida ve icecek urunleri;plastik;0.0718;0.0343;0.2695;0.2883;2026;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000435;True;Adana;gida_icecek;C10-C11;orta;50-249;1993;Gida ve icecek urunleri;cam;0.1387;0.1711;0.3251;0.3478;2025;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000436;True;Ankara;gida_icecek;C10-C11;mikro;1-9;2014;Gida ve icecek urunleri;kompozit;0.2693;0.0254;0.2984;0.1475;2026;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000437;True;Istanbul;kozmetik;C20.42;mikro;1-9;2023;Kozmetik ve kisisel bakim;plastik;0.634;0.1255;0.0583;0.3873;2020;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000438;True;Istanbul;otomotiv_yan_sanayi;C29.3;mikro;1-9;2004;Otomotiv yan sanayi parcalari;kagit_karton;0.4739;0.4426;0.5308;0.4966;2025;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000439;True;Gaziantep;kimya_boya;C20.3;kucuk;10-49;1991;Kimyasal urunler ve boya;metal;0.2837;0.6557;0.2833;0.1746;2026;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000440;True;Bursa;ilac;C21;mikro;1-9;2018;Ilac ve tibbi urunler;kagit_karton;0.1012;0.7361;0.4752;0.4993;2025;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000441;True;Tekirdag;gida_icecek;C10-C11;orta;50-249;2017;Gida ve icecek urunleri;plastik;0.325;0.0318;0.9514;0.5442;2024;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000442;True;Istanbul;elektronik;C26-C27;orta;50-249;2025;Elektrikli ve elektronik esya;metal;0.3809;0.6408;0.4707;0.6491;2019;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000443;True;Sakarya;elektronik;C26-C27;orta;50-249;2002;Elektrikli ve elektronik esya;plastik;0.1659;0.57;0.6303;0.4889;2025;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000444;True;Istanbul;otomotiv_yan_sanayi;C29.3;mikro;1-9;2014;Otomotiv yan sanayi parcalari;kagit_karton;0.5054;0.3845;0.7809;0.8804;2023;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000445;True;Istanbul;otomotiv_yan_sanayi;C29.3;mikro;1-9;1998;Otomotiv yan sanayi parcalari;kagit_karton;0.4877;0.2625;0.0971;0.1969;2026;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000446;True;Sakarya;kozmetik;C20.42;kucuk;10-49;1985;Kozmetik ve kisisel bakim;kagit_karton;0.2344;0.2544;0.4061;0.6256;2025;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000447;True;Izmir;kimya_boya;C20.3;mikro;1-9;2021;Otomotiv yan sanayi parcalari;kagit_karton;0.6192;0.7799;0.5205;0.3834;2024;True;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000448;True;Istanbul;elektronik;C26-C27;orta;50-249;2004;Elektrikli ve elektronik esya;metal;0.4193;0.6806;0.3202;0.2136;2024;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000449;True;Tekirdag;gida_icecek;C10-C11;mikro;1-9;2012;Gida ve icecek urunleri;kompozit;0.1011;0.0784;0.7592;0.5863;2023;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000450;True;Izmir;otomotiv_yan_sanayi;C29.3;mikro;1-9;1992;Otomotiv yan sanayi parcalari;metal;0.5329;0.3753;0.02;0.4125;2021;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000451;True;Adana;tekstil;C13-C14;orta;50-249;2020;Tekstil ve hazir giyim;plastik;0.525;0.457;0.6793;0.583;2023;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000452;True;Samsun;kimya_boya;C20.3;buyuk;250-5000;2005;Ilac ve tibbi urunler;kagit_karton;0.094;0.4869;0.8367;0.7534;2025;True;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000453;True;Istanbul;kimya_boya;C20.3;buyuk;250-5000;2016;Kimyasal urunler ve boya;metal;0.7881;0.3847;0.99;0.5754;2024;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000454;True;Kocaeli;gida_icecek;C10-C11;kucuk;10-49;1985;Gida ve icecek urunleri;plastik;0.0916;0.1803;0.3213;0.396;2020;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000455;True;Istanbul;gida_icecek;C10-C11;mikro;1-9;1997;Gida ve icecek urunleri;plastik;0.0876;0.0893;0.7223;0.5374;2019;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000456;True;Eskisehir;gida_icecek;C10-C11;kucuk;10-49;2001;Gida ve icecek urunleri;metal;0.5447;0.1992;0.8019;0.93;2026;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000457;True;Istanbul;tekstil;C13-C14;orta;50-249;2008;Tekstil ve hazir giyim;kagit_karton;0.7459;0.1398;0.8571;0.8835;2026;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000458;True;Denizli;gida_icecek;C10-C11;orta;50-249;2002;Gida ve icecek urunleri;plastik;0.1081;0.1334;0.5209;0.831;2024;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000459;True;Ankara;otomotiv_yan_sanayi;C29.3;orta;50-249;1990;Otomotiv yan sanayi parcalari;metal;0.6302;0.3655;0.5575;0.5;2023;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000460;True;Ankara;kozmetik;C20.42;buyuk;250-5000;2009;Kozmetik ve kisisel bakim;plastik;0.3638;0.5669;0.631;0.5611;2026;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000461;True;Ankara;kozmetik;C20.42;mikro;1-9;2006;Kozmetik ve kisisel bakim;kagit_karton;0.158;0.2176;0.2743;0.5012;2026;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000462;True;Kocaeli;otomotiv_yan_sanayi;C29.3;kucuk;10-49;2022;Otomotiv yan sanayi parcalari;kagit_karton;0.6469;0.3039;0.1922;0.5258;2023;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000463;True;Bursa;elektronik;C26-C27;kucuk;10-49;2015;Elektrikli ve elektronik esya;plastik;0.4989;0.342;0.7079;0.33;2026;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000464;True;Tekirdag;ilac;C21;kucuk;10-49;2009;Ilac ve tibbi urunler;plastik;0.3121;0.4083;0.8862;0.5362;2025;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000465;True;Istanbul;ilac;C21;kucuk;10-49;2009;Ilac ve tibbi urunler;kagit_karton;0.4365;0.3662;0.6363;0.5741;2023;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000466;True;Eskisehir;kozmetik;C20.42;buyuk;250-5000;2000;Kozmetik ve kisisel bakim;cam;0.3738;0.2128;0.6737;0.8979;2023;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000467;True;Ankara;ilac;C21;mikro;1-9;2010;Ilac ve tibbi urunler;ahsap;0.732;0.6711;0.02;0.1209;2025;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000468;True;Antalya;tekstil;C13-C14;mikro;1-9;2012;Tekstil ve hazir giyim;kagit_karton;0.7443;0.5316;0.4691;0.7719;2026;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000469;True;Gaziantep;gida_icecek;C10-C11;kucuk;10-49;1989;Gida ve icecek urunleri;kagit_karton;0.3794;0.2305;0.6508;0.5464;2025;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000470;True;Antalya;tekstil;C13-C14;kucuk;10-49;2003;Tekstil ve hazir giyim;kagit_karton;0.9869;0.5362;0.7575;0.8355;2025;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000471;True;Konya;ev_temizlik;C20.41;buyuk;250-5000;2025;Ev temizlik urunleri;plastik;0.3436;0.1351;0.99;0.8985;2019;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000472;True;Sakarya;kozmetik;C20.42;kucuk;10-49;2020;Kozmetik ve kisisel bakim;cam;0.129;0.5276;0.8183;0.5408;2024;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000473;True;Kocaeli;gida_icecek;C10-C11;kucuk;10-49;1999;Gida ve icecek urunleri;ahsap;0.3293;0.0357;0.5371;0.654;2026;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000474;True;Kocaeli;tekstil;C13-C14;kucuk;10-49;2011;Tekstil ve hazir giyim;metal;0.7557;0.3632;0.7698;0.8634;2024;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000475;True;Samsun;gida_icecek;C10-C11;kucuk;10-49;2011;Gida ve icecek urunleri;plastik;0.0112;0.2451;0.9025;0.7203;2023;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000476;True;Istanbul;ev_temizlik;C20.41;orta;50-249;2014;Ev temizlik urunleri;kagit_karton;0.2141;0.2974;0.9538;0.1583;2025;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000477;True;Konya;tekstil;C13-C14;buyuk;250-5000;1999;Tekstil ve hazir giyim;kagit_karton;0.7324;0.1699;0.6263;0.8456;2023;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000478;True;Ankara;gida_icecek;C10-C11;buyuk;250-5000;2002;Gida ve icecek urunleri;plastik;0.5698;0.0105;0.99;0.4453;2025;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000479;True;Izmir;otomotiv_yan_sanayi;C29.3;kucuk;10-49;1999;Otomotiv yan sanayi parcalari;kagit_karton;0.7189;0.4086;0.0973;0.3869;2019;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000480;True;Denizli;tekstil;C13-C14;mikro;1-9;1991;Tekstil ve hazir giyim;kagit_karton;0.7866;0.1545;0.0626;0.3727;2025;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000481;True;Ankara;elektronik;C26-C27;kucuk;10-49;1993;Elektrikli ve elektronik esya;kompozit;0.4614;0.6523;0.7868;0.6374;2023;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000482;True;Izmir;kimya_boya;C20.3;mikro;1-9;1994;Kimyasal urunler ve boya;plastik;0.144;0.6681;0.3009;0.1435;2025;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000483;True;Mersin;kozmetik;C20.42;orta;50-249;1992;Kozmetik ve kisisel bakim;plastik;0.4605;0.3229;0.1678;0.4125;2026;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000484;True;Istanbul;gida_icecek;C10-C11;kucuk;10-49;2003;Gida ve icecek urunleri;plastik;0.1734;0.3211;0.5798;0.3533;2024;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000485;True;Konya;ev_temizlik;C20.41;mikro;1-9;2024;Ev temizlik urunleri;plastik;0.483;0.0896;0.1411;0.3645;2023;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000486;True;Corum;gida_icecek;C10-C11;mikro;1-9;1998;Gida ve icecek urunleri;plastik;0.2974;0.277;0.02;0.3268;2025;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000487;True;Antalya;ev_temizlik;C20.41;orta;50-249;1992;Ev temizlik urunleri;plastik;0.15;0.1265;0.7826;0.6214;2025;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000488;True;Eskisehir;elektronik;C26-C27;orta;50-249;1995;Elektrikli ve elektronik esya;kagit_karton;0.2008;0.6405;0.3102;0.1998;2025;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000489;True;Konya;gida_icecek;C10-C11;kucuk;10-49;1995;Gida ve icecek urunleri;plastik;0.1488;0.149;0.2252;0.3488;2023;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000490;True;Izmir;ilac;C21;mikro;1-9;2007;Ilac ve tibbi urunler;plastik;0.2997;0.4435;0.3378;0.3918;2023;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000491;True;Istanbul;gida_icecek;C10-C11;kucuk;10-49;2024;Gida ve icecek urunleri;plastik;0.0759;0.0834;0.0583;0.4312;2026;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000492;True;Tekirdag;gida_icecek;C10-C11;kucuk;10-49;2012;Gida ve icecek urunleri;kompozit;0.3152;0.0305;0.564;0.6502;2023;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000493;True;Balikesir;tekstil;C13-C14;orta;50-249;2009;Tekstil ve hazir giyim;plastik;0.6079;0.3739;0.8293;0.8232;2025;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000494;True;Kayseri;tekstil;C13-C14;kucuk;10-49;2023;Tekstil ve hazir giyim;plastik;0.8958;0.2319;0.4921;0.3039;2023;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000495;True;Tekirdag;elektronik;C26-C27;orta;50-249;1989;Elektrikli ve elektronik esya;ahsap;0.6831;0.5205;0.6479;0.7748;2021;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000496;True;Izmir;tekstil;C13-C14;mikro;1-9;1992;Tekstil ve hazir giyim;kagit_karton;0.5719;0.2905;0.447;0.5802;2019;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000497;True;Istanbul;elektronik;C26-C27;kucuk;10-49;2023;Elektrikli ve elektronik esya;ahsap;0.3298;0.567;0.8132;0.8088;2024;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000498;True;Eskisehir;gida_icecek;C10-C11;orta;50-249;2014;Gida ve icecek urunleri;plastik;0.1047;0.3605;0.8655;0.4963;2025;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000499;True;Bursa;kozmetik;C20.42;mikro;1-9;1987;Kozmetik ve kisisel bakim;kagit_karton;0.3394;0.5581;0.1657;0.5046;2026;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000500;True;Istanbul;kozmetik;C20.42;mikro;1-9;1991;Kozmetik ve kisisel bakim;cam;0.5604;0.1059;0.2341;0.1696;2026;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000501;True;Eskisehir;gida_icecek;C10-C11;orta;50-249;1987;Gida ve icecek urunleri;plastik;0.081;0.2047;0.8695;0.4518;2026;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000502;True;Bursa;elektronik;C26-C27;buyuk;250-5000;2014;Elektrikli ve elektronik esya;metal;0.785;0.7202;0.8313;0.7743;2024;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000503;True;Tekirdag;gida_icecek;C10-C11;kucuk;10-49;1997;Gida ve icecek urunleri;plastik;0.1944;0.0528;0.8442;0.8682;2025;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000504;True;Adana;gida_icecek;C10-C11;mikro;1-9;2018;Gida ve icecek urunleri;plastik;0.3887;0.3442;0.2808;0.4735;2023;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000505;True;Izmir;tekstil;C13-C14;kucuk;10-49;2002;Tekstil ve hazir giyim;kagit_karton;0.7199;0.2761;0.1006;0.2679;2023;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000506;True;Mersin;ilac;C21;mikro;1-9;2009;Ilac ve tibbi urunler;kagit_karton;0.1689;0.3853;0.3082;0.2967;2025;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000507;True;Izmir;tekstil;C13-C14;kucuk;10-49;2010;Tekstil ve hazir giyim;plastik;0.2587;0.2107;0.1285;0.3099;2024;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000508;True;Kocaeli;kimya_boya;C20.3;kucuk;10-49;1993;Kimyasal urunler ve boya;plastik;0.5728;0.4038;0.3307;0.5416;2024;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000509;True;Antalya;gida_icecek;C10-C11;orta;50-249;1996;Gida ve icecek urunleri;kompozit;0.2281;0.1125;0.8752;0.3298;2025;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000510;True;Izmir;gida_icecek;C10-C11;mikro;1-9;2020;Gida ve icecek urunleri;plastik;0.2578;0.1774;0.6947;0.4548;2019;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000511;True;Izmir;gida_icecek;C10-C11;kucuk;10-49;1985;Gida ve icecek urunleri;metal;0.1254;0.191;0.5711;0.3351;2024;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000512;True;Izmir;kimya_boya;C20.3;kucuk;10-49;2017;Kimyasal urunler ve boya;metal;0.6655;0.6789;0.2021;0.5725;2026;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000513;True;Kocaeli;kimya_boya;C20.3;kucuk;10-49;2022;Kimyasal urunler ve boya;metal;0.6386;0.4061;0.2659;0.574;2025;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000514;True;Antalya;tekstil;C13-C14;orta;50-249;2010;Tekstil ve hazir giyim;plastik;0.737;0.1164;0.4679;0.6859;2025;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000515;True;Samsun;gida_icecek;C10-C11;kucuk;10-49;1988;Gida ve icecek urunleri;metal;0.4265;0.1845;0.6137;0.4042;2024;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000516;True;Istanbul;kozmetik;C20.42;mikro;1-9;2022;Kozmetik ve kisisel bakim;plastik;0.2268;0.2816;0.1188;0.2427;2025;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
SYN-FRM-000517;True;Izmir;kozmetik;C20.42;kucuk;10-49;2005;Kozmetik ve kisisel bakim;kagit_karton;0.2375;0.5082;0.285;0.5791;2023;False;synthetic;"config.SECTORS + config.SIZE_BANDS ile parametrize log-normal olcek; Beta dagilimli dis ticaret ve veri olgunlugu";SYN-GEN-01
