observation_id;firm_id;period;year;quarter;split;sector;size_band;province;nace_code;main_product_group;gtip6_context_primary;production_qty;production_unit;import_qty;export_qty;return_qty;correction_qty;exemption_flag;exempt_share;domestic_supply_qty_derived;declared_packaging_tonnage;declared_ton_plastik;declared_ton_kagit_karton;declared_ton_cam;declared_ton_metal;declared_ton_kompozit;declared_ton_ahsap;bom_expected_tonnage_observable;bom_coverage_ratio;weight_matrix_vintage_year;external_evidence_tonnage;external_evidence_source;gekap_rate_year;gekap_rate_status;gekap_amount_try;data_quality_score;data_freshness_days;missing_field_count;missing_fields;data_confidence_level;data_source_type;generation_method;source_ids
SYN-FRM-000130-2024Q4;SYN-FRM-000130;2024Q4;2024;4;train;otomotiv_yan_sanayi;buyuk;Balikesir;C29.3;Otomotiv yan sanayi parcalari;kagit_karton;1143219.84;birim/ceyrek (sentetik urun adedi);;;123385.64;0.0;False;0.0;;2401.7633;0.0024;0.0024;0.0024;61.9323;0.0024;2339.8214;1359.741;0.5742;2024;;;2024;official_verified;291111.76;0.4866;69;3;"import_qty;export_qty;external_evidence_tonnage";orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000130-2025Q1;SYN-FRM-000130;2025Q1;2025;1;train;otomotiv_yan_sanayi;buyuk;Balikesir;C29.3;Otomotiv yan sanayi parcalari;kagit_karton;1121091.37;birim/ceyrek (sentetik urun adedi);476409.89;1127928.95;31584.44;0.0;False;0.0;437987.87;3080.8436;17.5645;0.6093;57.5883;127.5944;37.3943;2840.0929;1727.8269;0.5742;2024;;;2025;official_verified;1362674.86;0.7674;135;1;external_evidence_tonnage;yuksek;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000130-2025Q2;SYN-FRM-000130;2025Q2;2025;2;train;otomotiv_yan_sanayi;buyuk;Balikesir;C29.3;Otomotiv yan sanayi parcalari;kagit_karton;1134900.31;birim/ceyrek (sentetik urun adedi);;;13840.28;0.0;False;0.0;;2806.4106;0.0026;18.431;82.9965;145.8593;13.1785;2545.9426;1692.1326;0.5742;2024;;;2025;official_verified;1339422.73;0.5075;117;3;"import_qty;export_qty;external_evidence_tonnage";orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000130-2025Q3;SYN-FRM-000130;2025Q3;2025;3;valid;otomotiv_yan_sanayi;buyuk;Balikesir;C29.3;Otomotiv yan sanayi parcalari;kagit_karton;1180742.46;birim/ceyrek (sentetik urun adedi);581362.6;1161662.92;11156.16;0.0;False;0.0;589285.97;3641.4505;2.5286;8.5913;44.1487;121.4372;52.5923;3412.1523;2243.3058;0.5742;2024;3251.803;ERP / onceki denetim kaydi (sentetik);2025;official_verified;1322809.04;0.8451;384;0;;yuksek;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000130-2025Q4;SYN-FRM-000130;2025Q4;2025;4;valid;otomotiv_yan_sanayi;buyuk;Balikesir;C29.3;Otomotiv yan sanayi parcalari;kagit_karton;999981.91;birim/ceyrek (sentetik urun adedi);511032.27;901323.17;16004.3;0.0;False;0.0;593686.71;4188.69;43.7057;0.0041;91.1807;115.7929;0.0041;3938.0025;2299.9978;0.5742;2024;;;2025;official_verified;1271161.73;0.7097;250;1;external_evidence_tonnage;orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000130-2026Q1;SYN-FRM-000130;2026Q1;2026;1;test;otomotiv_yan_sanayi;buyuk;Balikesir;C29.3;Otomotiv yan sanayi parcalari;kagit_karton;1184712.11;birim/ceyrek (sentetik urun adedi);614722.13;1028475.46;70994.07;0.0;False;0.0;699964.71;4002.7378;34.1836;40.2219;0.004;83.0502;0.004;3845.2742;2691.8943;0.5742;2024;;;2026;official_verified;1036463.86;0.7766;26;1;external_evidence_tonnage;yuksek;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000130-2026Q2;SYN-FRM-000130;2026Q2;2026;2;test;otomotiv_yan_sanayi;buyuk;Balikesir;C29.3;Otomotiv yan sanayi parcalari;kagit_karton;1329410.65;birim/ceyrek (sentetik urun adedi);835107.81;1208721.72;4930.94;0.0;False;0.0;950865.79;6321.7128;60.7387;60.6866;65.3454;110.378;50.744;5973.82;3518.6002;0.5742;2024;;;2026;official_verified;2130053.02;0.6719;254;1;external_evidence_tonnage;orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000131-2023Q1;SYN-FRM-000131;2023Q1;2023;1;history;gida_icecek;mikro;Kocaeli;C10-C11;Gida ve icecek urunleri;metal;3341.22;birim/ceyrek (sentetik urun adedi);857.82;1204.12;52.54;0.0;False;0.0;2942.38;1.3331;0.0398;0.0081;0.079;0.0;0.0221;1.1841;0.1003;0.0656;2026;1.6199;ERP / onceki denetim kaydi (sentetik);2023;history_not_priced;;0.6673;292;0;;orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000131-2023Q2;SYN-FRM-000131;2023Q2;2023;2;history;gida_icecek;mikro;Kocaeli;C10-C11;Gida ve icecek urunleri;metal;4142.61;birim/ceyrek (sentetik urun adedi);785.51;1257.35;158.38;0.0;False;0.0;3512.39;2.0162;0.1148;0.0581;0.1329;0.0133;0.0208;1.6763;0.1247;0.0656;2026;;;2023;history_not_priced;;0.5991;235;1;external_evidence_tonnage;orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000131-2023Q3;SYN-FRM-000131;2023Q3;2023;3;history;gida_icecek;mikro;Kocaeli;C10-C11;Gida ve icecek urunleri;metal;2884.93;birim/ceyrek (sentetik urun adedi);711.76;785.48;24.36;0.0;False;0.0;2786.85;1.5729;0.0871;0.0602;0.0815;0.0356;0.0;1.3085;0.0967;0.0656;2026;;;2023;history_not_priced;;0.6413;148;1;external_evidence_tonnage;orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000131-2023Q4;SYN-FRM-000131;2023Q4;2023;4;history;gida_icecek;mikro;Kocaeli;C10-C11;Gida ve icecek urunleri;metal;2714.48;birim/ceyrek (sentetik urun adedi);593.64;843.19;35.99;0.0;False;0.0;2428.95;1.5348;0.0327;0.0633;0.0925;0.0068;0.0;1.3395;0.0851;0.0656;2026;;;2023;history_not_priced;;0.6101;131;1;external_evidence_tonnage;orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000131-2024Q1;SYN-FRM-000131;2024Q1;2024;1;train;gida_icecek;mikro;Kocaeli;C10-C11;Gida ve icecek urunleri;metal;2998.65;birim/ceyrek (sentetik urun adedi);817.05;927.92;74.0;0.0;False;0.0;2813.78;1.7076;0.1103;0.0465;0.0699;0.0192;0.0;1.4616;0.0961;0.0656;2026;1.6754;ERP / onceki denetim kaydi (sentetik);2024;official_verified;752.65;0.7;255;0;;orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000131-2024Q2;SYN-FRM-000131;2024Q2;2024;2;train;gida_icecek;mikro;Kocaeli;C10-C11;Gida ve icecek urunleri;metal;3540.22;birim/ceyrek (sentetik urun adedi);801.35;1173.75;284.17;0.0;False;0.0;2883.65;1.5447;0.064;0.0307;0.0949;0.0106;0.0203;1.3241;0.102;0.0656;2026;1.564;ERP / onceki denetim kaydi (sentetik);2024;official_verified;640.23;0.7025;319;0;;orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000131-2024Q3;SYN-FRM-000131;2024Q3;2024;3;train;gida_icecek;mikro;Kocaeli;C10-C11;Gida ve icecek urunleri;metal;2810.46;birim/ceyrek (sentetik urun adedi);879.52;1153.33;26.55;0.0;False;0.0;2510.09;1.1508;0.0751;0.0244;0.0473;0.0;0.0075;0.9965;0.0883;0.0656;2026;;;2024;official_verified;471.78;0.5539;375;1;external_evidence_tonnage;orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000131-2024Q4;SYN-FRM-000131;2024Q4;2024;4;train;gida_icecek;mikro;Kocaeli;C10-C11;Gida ve icecek urunleri;metal;1746.35;birim/ceyrek (sentetik urun adedi);425.19;1136.76;55.94;0.0;False;0.0;978.84;0.4983;0.0189;0.0061;0.0278;0.0;0.0;0.4455;0.0309;0.0656;2026;0.4688;ERP / onceki denetim kaydi (sentetik);2024;official_verified;140.05;0.7932;245;0;;yuksek;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000131-2025Q1;SYN-FRM-000131;2025Q1;2025;1;train;gida_icecek;mikro;Kocaeli;C10-C11;Gida ve icecek urunleri;metal;2453.66;birim/ceyrek (sentetik urun adedi);638.72;1775.87;71.47;0.0;False;0.0;1245.04;0.8109;0.0335;0.0176;0.0296;0.0006;0.0;0.7296;0.0451;0.0656;2026;;;2025;official_verified;322.53;0.5733;242;1;external_evidence_tonnage;orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000131-2025Q2;SYN-FRM-000131;2025Q2;2025;2;train;gida_icecek;mikro;Kocaeli;C10-C11;Gida ve icecek urunleri;metal;3401.48;birim/ceyrek (sentetik urun adedi);739.15;2077.55;92.89;0.0;False;0.0;1970.2;0.9912;0.0461;0.0227;0.0607;0.0084;0.0;0.8532;0.0622;0.0656;2026;;;2025;official_verified;544.79;0.6129;269;1;external_evidence_tonnage;orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000131-2025Q3;SYN-FRM-000131;2025Q3;2025;3;valid;gida_icecek;mikro;Kocaeli;C10-C11;Gida ve icecek urunleri;metal;2569.88;birim/ceyrek (sentetik urun adedi);537.28;1693.98;33.56;0.0;False;0.0;1379.63;0.5881;0.018;0.0;0.0228;0.0;0.0;0.5472;0.0458;0.0656;2026;;;2025;official_verified;164.25;0.5602;364;1;external_evidence_tonnage;orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000131-2025Q4;SYN-FRM-000131;2025Q4;2025;4;valid;gida_icecek;mikro;Kocaeli;C10-C11;Gida ve icecek urunleri;metal;1960.49;birim/ceyrek (sentetik urun adedi);;;36.91;0.0;True;0.1684;;0.5071;0.0263;0.0029;0.0244;0.0049;0.0;0.4486;0.0343;0.0656;2026;;;2025;official_verified;256.47;0.3599;239;3;"import_qty;export_qty;external_evidence_tonnage";dusuk;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000131-2026Q1;SYN-FRM-000131;2026Q1;2026;1;test;gida_icecek;mikro;Kocaeli;C10-C11;Gida ve icecek urunleri;metal;2146.07;birim/ceyrek (sentetik urun adedi);635.75;1597.95;182.67;0.0;False;0.0;1001.2;0.4976;0.0171;0.0047;0.0401;0.0035;0.0086;0.4236;0.0338;0.0656;2026;0.5076;ERP / onceki denetim kaydi (sentetik);2026;official_verified;364.13;0.7264;224;0;;yuksek;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000131-2026Q2;SYN-FRM-000131;2026Q2;2026;2;test;gida_icecek;mikro;Kocaeli;C10-C11;Gida ve icecek urunleri;metal;2992.1;birim/ceyrek (sentetik urun adedi);623.95;2327.52;234.74;0.0;False;0.0;1053.79;0.6866;0.0353;0.0255;0.0272;0.0;0.0125;0.586;0.0446;0.0656;2026;;;2026;official_verified;521.4;0.6309;212;1;external_evidence_tonnage;orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000132-2023Q1;SYN-FRM-000132;2023Q1;2023;1;history;tekstil;mikro;Adana;C13-C14;Tekstil ve hazir giyim;plastik;17065.23;birim/ceyrek (sentetik urun adedi);3594.41;12093.56;48.99;0.0;False;0.0;8517.1;22.1582;0.0378;0.29;0.1245;0.2717;0.1231;21.3111;4.6774;0.2174;2020;;;2023;history_not_priced;;0.6661;60;1;external_evidence_tonnage;orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000132-2023Q2;SYN-FRM-000132;2023Q2;2023;2;history;tekstil;mikro;Adana;C13-C14;Tekstil ve hazir giyim;plastik;12494.7;birim/ceyrek (sentetik urun adedi);1863.57;7938.16;375.51;0.0;False;0.0;6044.61;12.5454;0.0;0.1939;0.1549;0.0;0.0;12.1966;3.3535;0.2174;2020;13.6886;ERP / onceki denetim kaydi (sentetik);2023;history_not_priced;;0.7808;65;0;;yuksek;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000132-2023Q3;SYN-FRM-000132;2023Q3;2023;3;history;tekstil;mikro;Adana;C13-C14;Tekstil ve hazir giyim;plastik;16277.84;birim/ceyrek (sentetik urun adedi);2214.41;9377.47;1171.57;0.0;False;0.0;7943.21;13.7231;0.2056;0.0;0.0293;0.1169;0.1279;13.2434;3.9727;0.2174;2020;;;2023;history_not_priced;;0.7446;78;1;external_evidence_tonnage;yuksek;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000132-2023Q4;SYN-FRM-000132;2023Q4;2023;4;history;tekstil;mikro;Adana;C13-C14;Tekstil ve hazir giyim;plastik;19837.96;birim/ceyrek (sentetik urun adedi);2714.61;11956.4;67.15;0.0;False;0.0;10529.01;17.4465;0.0;0.6101;0.0;0.0907;0.0;16.7457;5.2909;0.2174;2020;;;2023;history_not_priced;;0.6239;374;1;external_evidence_tonnage;orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000132-2024Q1;SYN-FRM-000132;2024Q1;2024;1;train;tekstil;mikro;Adana;C13-C14;Tekstil ve hazir giyim;plastik;;birim/ceyrek (sentetik urun adedi);2327.88;8920.55;218.7;0.0;False;0.0;;19.5584;0.0;0.5924;0.2424;0.1103;0.0;18.6132;4.7946;0.2174;2020;;;2024;official_verified;2104.79;0.6444;14;2;"production_qty;external_evidence_tonnage";orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000132-2024Q2;SYN-FRM-000132;2024Q2;2024;2;train;tekstil;mikro;Adana;C13-C14;Tekstil ve hazir giyim;plastik;12945.28;birim/ceyrek (sentetik urun adedi);2273.23;8162.45;192.58;0.0;False;0.0;6863.48;8.5387;0.0;0.1446;0.0;0.0796;0.0;8.3145;3.8372;0.2174;2020;;;2024;official_verified;649.16;0.6038;314;1;external_evidence_tonnage;orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000132-2024Q3;SYN-FRM-000132;2024Q3;2024;3;train;tekstil;mikro;Adana;C13-C14;Tekstil ve hazir giyim;plastik;13841.89;birim/ceyrek (sentetik urun adedi);2321.77;9629.62;735.97;7.57;False;0.0;5798.07;24.9234;0.1484;0.5034;0.0;0.0;0.3646;23.9068;3.3183;0.2174;2020;;;2024;official_verified;3264.21;0.6096;210;1;external_evidence_tonnage;orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000132-2024Q4;SYN-FRM-000132;2024Q4;2024;4;train;tekstil;mikro;Adana;C13-C14;Tekstil ve hazir giyim;plastik;19535.86;birim/ceyrek (sentetik urun adedi);;;812.8;0.0;False;0.0;;14.2919;0.2306;0.0149;0.0;0.0;0.1545;13.8919;3.9691;0.2174;2020;;;2024;official_verified;1676.71;0.3908;229;3;"import_qty;export_qty;external_evidence_tonnage";dusuk;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000132-2025Q1;SYN-FRM-000132;2025Q1;2025;1;train;tekstil;mikro;Adana;C13-C14;Tekstil ve hazir giyim;plastik;15105.33;birim/ceyrek (sentetik urun adedi);2617.75;11527.22;688.88;0.0;False;0.0;5506.98;5.9943;0.0492;0.0723;0.0571;0.1049;0.0;5.7108;3.2339;0.2174;2020;;;2025;official_verified;1332.8;0.684;110;1;external_evidence_tonnage;orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000132-2025Q2;SYN-FRM-000132;2025Q2;2025;2;train;tekstil;mikro;Adana;C13-C14;Tekstil ve hazir giyim;plastik;15183.4;birim/ceyrek (sentetik urun adedi);2809.48;10153.05;37.69;5.1173;False;0.0;7802.14;14.1833;0.3436;0.0983;0.0127;0.0;0.0;13.7287;4.011;0.2174;2020;;;2025;official_verified;2258.48;0.6895;62;1;external_evidence_tonnage;orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000132-2025Q3;SYN-FRM-000132;2025Q3;2025;3;valid;tekstil;mikro;Adana;C13-C14;Tekstil ve hazir giyim;plastik;17067.5;birim/ceyrek (sentetik urun adedi);4882.94;13258.92;897.85;5.0839;False;0.0;7793.66;16.771;0.0;0.5028;0.0294;0.1491;0.203;15.8867;4.5141;0.2174;2020;;;2025;official_verified;3795.86;0.6018;338;1;external_evidence_tonnage;orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000132-2025Q4;SYN-FRM-000132;2025Q4;2025;4;valid;tekstil;mikro;Adana;C13-C14;Tekstil ve hazir giyim;plastik;11700.93;birim/ceyrek (sentetik urun adedi);1860.75;8114.4;232.34;8.9284;False;0.0;5214.95;22.2905;0.0;0.5976;0.0089;0.0;0.0;21.6839;2.9415;0.2174;2020;;;2025;official_verified;1638.2;0.642;142;1;external_evidence_tonnage;orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000132-2026Q1;SYN-FRM-000132;2026Q1;2026;1;test;tekstil;mikro;Adana;C13-C14;Tekstil ve hazir giyim;plastik;10224.69;birim/ceyrek (sentetik urun adedi);2475.73;8222.22;682.14;0.0;False;0.0;3796.07;9.7467;0.0;0.1463;0.0;0.0153;0.0665;9.5185;2.1615;0.2174;2020;;;2026;official_verified;1137.66;0.5872;295;1;external_evidence_tonnage;orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000132-2026Q2;SYN-FRM-000132;2026Q2;2026;2;test;tekstil;mikro;Adana;C13-C14;Tekstil ve hazir giyim;plastik;8591.63;birim/ceyrek (sentetik urun adedi);;;354.1;0.0;False;0.0;;6.737;0.0578;0.1888;0.0;0.0;0.0;6.4904;1.6412;0.2174;2020;7.1703;ERP / onceki denetim kaydi (sentetik);2026;official_verified;1027.91;0.5933;47;2;"import_qty;export_qty";orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000133-2023Q1;SYN-FRM-000133;2023Q1;2023;1;history;kozmetik;kucuk;Izmir;C20.42;Kozmetik ve kisisel bakim;cam;56612.44;birim/ceyrek (sentetik urun adedi);13413.66;38022.09;330.72;0.0;False;0.0;31673.28;91.0999;1.0039;0.7845;0.477;0.1108;0.0001;88.7236;52.0597;0.4807;2025;;;2023;history_not_priced;;0.6339;391;1;external_evidence_tonnage;orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000133-2023Q2;SYN-FRM-000133;2023Q2;2023;2;history;kozmetik;kucuk;Izmir;C20.42;Kozmetik ve kisisel bakim;cam;68172.8;birim/ceyrek (sentetik urun adedi);13828.61;45626.96;1809.85;0.0;False;0.0;34564.6;89.2292;2.1447;1.5605;0.1222;0.288;0.0001;85.1137;52.7878;0.4807;2025;;;2023;history_not_priced;;0.7231;179;1;external_evidence_tonnage;yuksek;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000133-2023Q3;SYN-FRM-000133;2023Q3;2023;3;history;kozmetik;kucuk;Izmir;C20.42;Kozmetik ve kisisel bakim;cam;64026.22;birim/ceyrek (sentetik urun adedi);12531.42;44970.02;414.87;0.0;False;0.0;31172.76;119.1268;0.0001;2.348;0.0001;0.0001;3.0921;113.6864;54.6596;0.4807;2025;;;2023;history_not_priced;;0.6273;358;1;external_evidence_tonnage;orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000133-2023Q4;SYN-FRM-000133;2023Q4;2023;4;history;kozmetik;kucuk;Izmir;C20.42;Kozmetik ve kisisel bakim;cam;54840.1;birim/ceyrek (sentetik urun adedi);;;584.46;0.0;True;0.2376;;61.1667;0.1976;1.2418;0.7333;2.6526;0.0001;56.3413;32.7046;0.4807;2025;;;2023;history_not_priced;;0.3639;377;3;"import_qty;export_qty;external_evidence_tonnage";dusuk;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000133-2024Q1;SYN-FRM-000133;2024Q1;2024;1;train;kozmetik;kucuk;Izmir;C20.42;Kozmetik ve kisisel bakim;cam;49471.15;birim/ceyrek (sentetik urun adedi);10564.07;35435.62;1231.61;0.0;False;0.0;23367.98;90.9017;0.1509;0.075;0.8126;0.9344;0.0001;88.9287;38.0371;0.4807;2025;69.1109;ERP / onceki denetim kaydi (sentetik);2024;official_verified;6682.38;0.9535;6;0;;yuksek;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000133-2024Q2;SYN-FRM-000133;2024Q2;2024;2;train;kozmetik;kucuk;Izmir;C20.42;Kozmetik ve kisisel bakim;cam;65707.72;birim/ceyrek (sentetik urun adedi);16238.67;46249.39;920.7;0.0;False;0.0;34776.31;114.8229;1.6783;2.005;0.8074;0.0001;0.4939;109.8381;54.1817;0.4807;2025;;;2024;official_verified;14378.88;0.5907;373;1;external_evidence_tonnage;orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000133-2024Q3;SYN-FRM-000133;2024Q3;2024;3;train;kozmetik;kucuk;Izmir;C20.42;Kozmetik ve kisisel bakim;cam;60590.2;birim/ceyrek (sentetik urun adedi);20123.81;26434.07;117.59;0.0;False;0.0;54162.35;223.8774;0.8393;4.2631;0.0002;2.3581;0.0002;216.4165;93.7541;0.4807;2025;;;2024;official_verified;22541.41;0.6695;286;1;external_evidence_tonnage;orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000133-2024Q4;SYN-FRM-000133;2024Q4;2024;4;train;kozmetik;kucuk;Izmir;C20.42;Kozmetik ve kisisel bakim;cam;56387.2;birim/ceyrek (sentetik urun adedi);10170.14;24827.81;745.81;0.0;False;0.0;40983.72;140.0799;1.4896;4.5053;1.6348;2.669;1.4397;128.3415;70.1861;0.4807;2025;;;2024;official_verified;36935.73;0.6304;307;1;external_evidence_tonnage;orta;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
SYN-FRM-000133-2025Q1;SYN-FRM-000133;2025Q1;2025;1;train;kozmetik;kucuk;Izmir;C20.42;Kozmetik ve kisisel bakim;cam;49532.53;birim/ceyrek (sentetik urun adedi);10839.77;18135.81;1132.12;0.0;True;0.1474;41104.37;110.3473;0.9545;2.5157;0.9884;0.0001;0.0001;105.8885;59.7819;0.4807;2025;125.7617;ERP / onceki denetim kaydi (sentetik);2025;official_verified;14903.09;0.8939;258;0;;yuksek;synthetic;observations.build_latent_panel + anomalies.inject + observations.finalize_observations;"SYN-GEN-01;SYN-BOM-01"
